Dates	USGG2YR Index	USGG5YR Index	USGG10YR Index	USGG30YR Index
1997-04-21	6.421	6.748	6.866	7.092
1997-04-22	6.404	6.722	6.83	7.039
1997-04-23	6.468	6.767	6.878	7.092
1997-04-24	6.519	6.827	6.931	7.133
1997-04-25	6.536	6.839	6.938	7.142
1997-04-28	6.494	6.797	6.908	7.114
1997-04-29	6.325	6.633	6.758	6.985
1997-04-30	6.274	6.573	6.718	6.957
1997-05-01	6.257	6.536	6.678	6.916
1997-05-02	6.231	6.51	6.644	6.875
1997-05-05	6.256	6.524	6.649	6.876
1997-05-06	6.289	6.547	6.66	6.884
1997-05-07	6.349	6.632	6.752	6.962
1997-05-08	6.314	6.599	6.73	6.93
1997-05-09	6.237	6.52	6.669	6.891
1997-05-12	6.211	6.505	6.66	6.886
1997-05-13	6.27	6.568	6.717	6.923
1997-05-14	6.227	6.516	6.666	6.879
1997-05-15	6.218	6.508	6.66	6.869
1997-05-16	6.243	6.545	6.719	6.9
1997-05-19	6.26	6.56	6.71	6.92
1997-05-20	6.191	6.512	6.677	6.904
1997-05-21	6.216	6.56	6.725	6.961
1997-05-22	6.225	6.579	6.749	6.988
1997-05-23	6.215	6.582	6.74	6.987
1997-05-26	6.223	6.575	6.74	6.986
1997-05-27	6.275	6.627	6.791	7.026
1997-05-28	6.301	6.642	6.793	7.03
1997-05-29	6.285	6.59	6.738	6.976
1997-05-30	6.2	6.5	6.659	6.906
1997-06-02	6.208	6.508	6.655	6.901
1997-06-03	6.174	6.467	6.616	6.87
1997-06-04	6.191	6.485	6.625	6.881
1997-06-05	6.182	6.478	6.612	6.879
1997-06-06	6.088	6.37	6.486	6.774
1997-06-09	6.139	6.425	6.542	6.826
1997-06-10	6.156	6.451	6.568	6.84
1997-06-11	6.189	6.47	6.579	6.831
1997-06-12	6.061	6.355	6.486	6.777
1997-06-13	6.009	6.295	6.426	6.724
1997-06-16	5.991	6.273	6.398	6.699
1997-06-17	6.025	6.306	6.43	6.724
1997-06-18	5.999	6.28	6.392	6.685
1997-06-19	5.998	6.283	6.392	6.679
1997-06-20	5.988	6.268	6.374	6.661
1997-06-23	6.031	6.312	6.421	6.708
1997-06-24	6.013	6.297	6.406	6.692
1997-06-25	6.034	6.323	6.445	6.737
1997-06-26	6.042	6.354	6.49	6.783
1997-06-27	6.026	6.332	6.451	6.742
1997-06-30	6.068	6.383	6.5	6.785
1997-07-01	6.025	6.324	6.44	6.741
1997-07-02	6.017	6.294	6.406	6.706
1997-07-03	5.923	6.194	6.305	6.627
1997-07-04	5.923	6.194	6.307	6.627
1997-07-07	5.897	6.154	6.258	6.579
1997-07-08	5.897	6.165	6.265	6.581
1997-07-09	5.88	6.15	6.252	6.565
1997-07-10	5.88	6.143	6.254	6.562
1997-07-11	5.879	6.116	6.22	6.529
1997-07-14	5.922	6.161	6.254	6.556
1997-07-15	5.913	6.153	6.251	6.543
1997-07-16	5.857	6.096	6.186	6.478
1997-07-17	5.856	6.103	6.196	6.492
1997-07-18	5.89	6.143	6.243	6.53
1997-07-21	5.916	6.169	6.257	6.54
1997-07-22	5.821	6.043	6.124	6.419
1997-07-23	5.863	6.069	6.152	6.436
1997-07-24	5.854	6.061	6.156	6.437
1997-07-25	5.863	6.075	6.179	6.454
1997-07-28	5.821	6.024	6.13	6.405
1997-07-29	5.787	5.995	6.105	6.385
1997-07-30	5.745	5.936	6.042	6.324
1997-07-31	5.728	5.9	6.011	6.298
1997-08-01	5.871	6.072	6.18	6.454
1997-08-04	5.896	6.112	6.218	6.478
1997-08-05	5.913	6.12	6.231	6.491
1997-08-06	5.896	6.101	6.214	6.479
1997-08-07	5.921	6.131	6.244	6.529
1997-08-08	5.989	6.216	6.367	6.635
1997-08-11	5.963	6.198	6.362	6.636
1997-08-12	5.998	6.239	6.401	6.671
1997-08-13	5.921	6.172	6.343	6.626
1997-08-14	5.869	6.097	6.255	6.55
1997-08-15	5.817	6.064	6.236	6.546
1997-08-18	5.809	6.045	6.21	6.523
1997-08-19	5.826	6.06	6.21	6.51
1997-08-20	5.869	6.097	6.242	6.54
1997-08-21	5.929	6.172	6.328	6.621
1997-08-22	5.929	6.194	6.358	6.649
1997-08-25	5.981	6.236	6.386	6.668
1997-08-26	5.955	6.217	6.367	6.645
1997-08-27	5.993	6.24	6.373	6.651
1997-08-28	5.922	6.173	6.293	6.573
1997-08-29	5.955	6.223	6.339	6.611
1997-09-01	5.964	6.215	6.339	6.607
1997-09-02	5.913	6.171	6.28	6.559
1997-09-03	5.964	6.219	6.326	6.601
1997-09-04	5.964	6.222	6.33	6.611
1997-09-05	5.955	6.23	6.35	6.642
1997-09-08	5.955	6.222	6.326	6.612
1997-09-09	5.964	6.226	6.332	6.626
1997-09-10	5.981	6.255	6.365	6.658
1997-09-11	5.998	6.27	6.391	6.692
1997-09-12	5.913	6.166	6.283	6.587
1997-09-15	5.904	6.159	6.276	6.574
1997-09-16	5.792	5.993	6.103	6.406
1997-09-17	5.784	6	6.101	6.399
1997-09-18	5.809	6.022	6.114	6.401
1997-09-19	5.809	6.01	6.092	6.378
1997-09-22	5.782	5.984	6.058	6.352
1997-09-23	5.817	6.017	6.094	6.385
1997-09-24	5.767	5.966	6.037	6.316
1997-09-25	5.822	6.027	6.126	6.403
1997-09-26	5.78	5.987	6.081	6.367
1997-09-29	5.788	5.991	6.096	6.384
1997-09-30	5.779	5.987	6.103	6.399
1997-10-01	5.737	5.924	6.035	6.322
1997-10-02	5.72	5.895	5.997	6.295
1997-10-03	5.678	5.866	5.988	6.294
1997-10-06	5.661	5.836	5.956	6.259
1997-10-07	5.635	5.803	5.923	6.233
1997-10-08	5.779	5.965	6.088	6.373
1997-10-09	5.77	5.957	6.073	6.354
1997-10-10	5.838	6.024	6.143	6.43
1997-10-13	5.838	6.024	6.147	6.432
1997-10-14	5.787	5.95	6.064	6.356
1997-10-15	5.821	6.002	6.104	6.397
1997-10-16	5.813	6.002	6.092	6.392
1997-10-17	5.89	6.076	6.158	6.439
1997-10-20	5.882	6.065	6.141	6.423
1997-10-21	5.882	6.058	6.126	6.41
1997-10-22	5.891	6.05	6.126	6.419
1997-10-23	5.769	5.928	6.011	6.309
1997-10-24	5.743	5.898	5.981	6.273
1997-10-27	5.526	5.695	5.8	6.133
1997-10-28	5.726	5.89	5.985	6.289
1997-10-29	5.6	5.78	5.88	6.203
1997-10-30	5.579	5.692	5.813	6.14
1997-10-31	5.612	5.708	5.831	6.153
1997-11-03	5.688	5.785	5.905	6.209
1997-11-04	5.713	5.832	5.951	6.252
1997-11-05	5.679	5.796	5.909	6.218
1997-11-06	5.688	5.781	5.879	6.183
1997-11-07	5.696	5.81	5.902	6.155
1997-11-10	5.713	5.814	5.898	6.143
1997-11-11	5.713	5.814	5.898	6.143
1997-11-12	5.671	5.77	5.852	6.102
1997-11-13	5.662	5.77	5.849	6.098
1997-11-14	5.688	5.803	5.879	6.113
1997-11-17	5.679	5.77	5.832	6.067
1997-11-18	5.696	5.788	5.841	6.073
1997-11-19	5.688	5.766	5.82	6.039
1997-11-20	5.731	5.799	5.847	6.062
1997-11-21	5.662	5.755	5.811	6.033
1997-11-24	5.696	5.784	5.836	6.067
1997-11-25	5.705	5.806	5.847	6.06
1997-11-26	5.73	5.796	5.853	6.047
1997-11-27	5.73	5.792	5.846	6.05
1997-11-28	5.738	5.84	5.874	6.054
1997-12-01	5.763	5.825	5.853	6.038
1997-12-02	5.755	5.818	5.853	6.036
1997-12-03	5.704	5.774	5.819	6.015
1997-12-04	5.704	5.785	5.846	6.049
1997-12-05	5.797	5.88	5.914	6.084
1997-12-08	5.824	5.917	5.956	6.143
1997-12-09	5.781	5.88	5.924	6.117
1997-12-10	5.713	5.817	5.878	6.07
1997-12-11	5.645	5.744	5.793	5.994
1997-12-12	5.594	5.685	5.728	5.925
1997-12-15	5.653	5.74	5.778	5.973
1997-12-16	5.671	5.737	5.774	5.963
1997-12-17	5.696	5.775	5.808	5.997
1997-12-18	5.653	5.725	5.749	5.934
1997-12-19	5.653	5.707	5.736	5.922
1997-12-22	5.679	5.707	5.711	5.886
1997-12-23	5.646	5.685	5.7	5.873
1997-12-24	5.68	5.72	5.744	5.913
1997-12-25	5.671	5.711	5.744	5.911
1997-12-26	5.671	5.707	5.738	5.9
1997-12-29	5.688	5.729	5.759	5.925
1997-12-30	5.696	5.754	5.792	5.97
1997-12-31	5.646	5.711	5.742	5.923
1998-01-01	5.637	5.707	5.743	5.925
1998-01-02	5.561	5.605	5.647	5.838
1998-01-05	5.452	5.456	5.506	5.735
1998-01-06	5.384	5.402	5.467	5.718
1998-01-07	5.409	5.442	5.529	5.787
1998-01-08	5.291	5.341	5.471	5.75
1998-01-09	5.163	5.247	5.413	5.728
1998-01-12	5.171	5.211	5.364	5.689
1998-01-13	5.255	5.304	5.435	5.738
1998-01-14	5.279	5.333	5.452	5.733
1998-01-15	5.253	5.325	5.458	5.739
1998-01-16	5.345	5.404	5.532	5.809
1998-01-19	5.336	5.408	5.527	5.809
1998-01-20	5.378	5.458	5.577	5.845
1998-01-21	5.318	5.404	5.538	5.811
1998-01-22	5.309	5.407	5.567	5.866
1998-01-23	5.402	5.516	5.687	5.97
1998-01-26	5.376	5.479	5.625	5.897
1998-01-27	5.462	5.556	5.687	5.94
1998-01-28	5.446	5.56	5.691	5.942
1998-01-29	5.337	5.421	5.566	5.841
1998-01-30	5.304	5.379	5.505	5.8
1998-02-02	5.362	5.44	5.574	5.878
1998-02-03	5.329	5.408	5.555	5.863
1998-02-04	5.312	5.39	5.551	5.862
1998-02-05	5.37	5.48	5.634	5.933
1998-02-06	5.362	5.469	5.617	5.92
1998-02-09	5.395	5.505	5.644	5.943
1998-02-10	5.404	5.487	5.628	5.922
1998-02-11	5.37	5.436	5.571	5.846
1998-02-12	5.353	5.443	5.514	5.865
1998-02-13	5.335	5.421	5.484	5.849
1998-02-16	5.344	5.425	5.482	5.848
1998-02-17	5.326	5.396	5.438	5.796
1998-02-18	5.361	5.443	5.486	5.837
1998-02-19	5.386	5.468	5.51	5.851
1998-02-20	5.395	5.486	5.543	5.871
1998-02-23	5.446	5.523	5.578	5.9
1998-02-24	5.567	5.633	5.664	5.961
1998-02-25	5.525	5.578	5.614	5.921
1998-02-26	5.571	5.622	5.655	5.947
1998-02-27	5.538	5.585	5.622	5.923
1998-03-02	5.571	5.655	5.697	6.011
1998-03-03	5.622	5.724	5.775	6.073
1998-03-04	5.571	5.666	5.72	6.023
1998-03-05	5.605	5.71	5.775	6.063
1998-03-06	5.571	5.647	5.714	6.019
1998-03-09	5.537	5.6	5.655	5.962
1998-03-10	5.529	5.593	5.653	5.96
1998-03-11	5.52	5.574	5.63	5.939
1998-03-12	5.469	5.512	5.559	5.866
1998-03-13	5.477	5.53	5.58	5.893
1998-03-16	5.46	5.505	5.539	5.862
1998-03-17	5.486	5.534	5.557	5.89
1998-03-18	5.494	5.545	5.572	5.907
1998-03-19	5.503	5.541	5.576	5.9
1998-03-20	5.511	5.549	5.564	5.885
1998-03-23	5.528	5.556	5.57	5.883
1998-03-24	5.519	5.56	5.57	5.88
1998-03-25	5.571	5.633	5.641	5.942
1998-03-26	5.622	5.676	5.689	5.975
1998-03-27	5.63	5.676	5.683	5.958
1998-03-30	5.622	5.687	5.706	5.979
1998-03-31	5.563	5.618	5.654	5.933
1998-04-01	5.529	5.564	5.587	5.881
1998-04-02	5.504	5.531	5.543	5.841
1998-04-03	5.42	5.458	5.48	5.794
1998-04-06	5.436	5.484	5.507	5.824
1998-04-07	5.453	5.505	5.53	5.843
1998-04-08	5.47	5.538	5.574	5.896
1998-04-09	5.486	5.556	5.58	5.879
1998-04-10	5.486	5.556	5.582	5.881
1998-04-13	5.554	5.622	5.648	5.926
1998-04-14	5.537	5.589	5.61	5.899
1998-04-15	5.529	5.571	5.593	5.883
1998-04-16	5.503	5.556	5.58	5.871
1998-04-17	5.503	5.56	5.587	5.876
1998-04-20	5.563	5.611	5.641	5.925
1998-04-21	5.589	5.644	5.671	5.948
1998-04-22	5.589	5.64	5.671	5.956
1998-04-23	5.615	5.67	5.696	5.981
1998-04-24	5.58	5.633	5.66	5.945
1998-04-27	5.684	5.755	5.784	6.053
1998-04-28	5.702	5.778	5.803	6.069
1998-04-29	5.709	5.785	5.812	6.075
1998-04-30	5.571	5.636	5.671	5.949
1998-05-01	5.57	5.625	5.656	5.933
1998-05-04	5.57	5.628	5.659	5.937
1998-05-05	5.612	5.672	5.712	5.987
1998-05-06	5.527	5.584	5.648	5.94
1998-05-07	5.553	5.61	5.678	5.953
1998-05-08	5.586	5.646	5.706	5.977
1998-05-11	5.645	5.708	5.767	6.029
1998-05-12	5.594	5.653	5.71	5.972
1998-05-13	5.585	5.616	5.667	5.939
1998-05-14	5.619	5.664	5.683	5.984
1998-05-15	5.619	5.671	5.683	5.972
1998-05-18	5.576	5.63	5.644	5.923
1998-05-19	5.576	5.63	5.652	5.934
1998-05-20	5.559	5.597	5.61	5.895
1998-05-21	5.619	5.648	5.65	5.923
1998-05-22	5.618	5.644	5.635	5.9
1998-05-25	5.618	5.641	5.637	5.9
1998-05-26	5.575	5.578	5.569	5.836
1998-05-27	5.575	5.589	5.577	5.846
1998-05-28	5.546	5.589	5.569	5.825
1998-05-29	5.521	5.549	5.552	5.802
1998-06-01	5.504	5.527	5.528	5.777
1998-06-02	5.512	5.545	5.55	5.79
1998-06-03	5.521	5.553	5.548	5.782
1998-06-04	5.563	5.6	5.587	5.817
1998-06-05	5.571	5.593	5.575	5.787
1998-06-08	5.571	5.589	5.569	5.779
1998-06-09	5.588	5.604	5.585	5.788
1998-06-10	5.529	5.545	5.509	5.702
1998-06-11	5.435	5.454	5.443	5.654
1998-06-12	5.443	5.447	5.427	5.662
1998-06-15	5.384	5.385	5.349	5.574
1998-06-16	5.486	5.487	5.443	5.649
1998-06-17	5.537	5.567	5.544	5.747
1998-06-18	5.528	5.545	5.5	5.7
1998-06-19	5.502	5.508	5.461	5.669
1998-06-22	5.52	5.519	5.467	5.669
1998-06-23	5.52	5.512	5.451	5.643
1998-06-24	5.488	5.519	5.465	5.658
1998-06-25	5.513	5.504	5.465	5.655
1998-06-26	5.496	5.489	5.448	5.632
1998-06-29	5.496	5.489	5.459	5.643
1998-06-30	5.471	5.467	5.446	5.627
1998-07-01	5.446	5.431	5.432	5.629
1998-07-02	5.429	5.417	5.409	5.6
1998-07-03	5.429	5.413	5.409	5.599
1998-07-06	5.412	5.402	5.389	5.572
1998-07-07	5.429	5.424	5.417	5.603
1998-07-08	5.438	5.431	5.43	5.626
1998-07-09	5.412	5.398	5.403	5.605
1998-07-10	5.404	5.398	5.411	5.625
1998-07-13	5.455	5.453	5.47	5.693
1998-07-14	5.455	5.46	5.485	5.717
1998-07-15	5.446	5.46	5.479	5.705
1998-07-16	5.455	5.482	5.497	5.727
1998-07-17	5.455	5.486	5.507	5.746
1998-07-20	5.446	5.46	5.47	5.713
1998-07-21	5.438	5.442	5.433	5.663
1998-07-22	5.464	5.464	5.456	5.681
1998-07-23	5.446	5.449	5.433	5.657
1998-07-24	5.472	5.475	5.458	5.686
1998-07-27	5.464	5.478	5.47	5.708
1998-07-28	5.464	5.49	5.491	5.74
1998-07-29	5.499	5.523	5.522	5.769
1998-07-30	5.488	5.504	5.499	5.722
1998-07-31	5.48	5.501	5.494	5.713
1998-08-03	5.446	5.457	5.449	5.659
1998-08-04	5.396	5.409	5.41	5.631
1998-08-05	5.396	5.431	5.441	5.671
1998-08-06	5.379	5.423	5.441	5.671
1998-08-07	5.328	5.376	5.399	5.631
1998-08-10	5.336	5.383	5.405	5.624
1998-08-11	5.302	5.35	5.378	5.602
1998-08-12	5.302	5.324	5.381	5.609
1998-08-13	5.37	5.382	5.438	5.65
1998-08-14	5.318	5.335	5.389	5.54
1998-08-17	5.31	5.313	5.388	5.546
1998-08-18	5.335	5.342	5.407	5.556
1998-08-19	5.326	5.342	5.407	5.556
1998-08-20	5.309	5.309	5.376	5.513
1998-08-21	5.197	5.19	5.288	5.433
1998-08-24	5.197	5.162	5.288	5.471
1998-08-25	5.153	5.108	5.232	5.428
1998-08-26	5.11	5.061	5.198	5.417
1998-08-27	4.922	4.922	5.073	5.344
1998-08-28	4.905	4.903	5.062	5.338
1998-08-31	4.781	4.797	4.976	5.267
1998-09-01	4.871	4.91	5.062	5.341
1998-09-02	4.929	4.938	5.068	5.333
1998-09-03	4.904	4.91	5.028	5.303
1998-09-04	4.902	4.891	5.013	5.288
1998-09-07	4.902	4.891	5.011	5.284
1998-09-08	4.918	4.923	5.061	5.363
1998-09-09	4.759	4.759	4.921	5.262
1998-09-10	4.6	4.592	4.781	5.204
1998-09-11	4.69	4.648	4.83	5.229
1998-09-14	4.698	4.648	4.857	5.23
1998-09-15	4.731	4.686	4.887	5.26
1998-09-16	4.738	4.682	4.871	5.221
1998-09-17	4.662	4.576	4.776	5.179
1998-09-18	4.609	4.515	4.695	5.147
1998-09-21	4.634	4.515	4.674	5.125
1998-09-22	4.642	4.556	4.709	5.152
1998-09-23	4.564	4.475	4.668	5.168
1998-09-24	4.434	4.422	4.63	5.164
1998-09-25	4.397	4.368	4.56	5.109
1998-09-28	4.43	4.385	4.589	5.141
1998-09-29	4.446	4.388	4.566	5.094
1998-09-30	4.273	4.216	4.42	4.978
1998-10-01	4.15	4.083	4.298	4.882
1998-10-02	4.165	4.085	4.28	4.84
1998-10-05	4.024	3.97	4.162	4.716
1998-10-06	4.073	4.021	4.197	4.735
1998-10-07	4.138	4.188	4.401	4.86
1998-10-08	4.129	4.289	4.56	4.999
1998-10-09	4.194	4.464	4.784	5.115
1998-10-12	4.185	4.46	4.78	5.117
1998-10-13	4.109	4.342	4.722	5.089
1998-10-14	4.093	4.254	4.609	5.031
1998-10-15	3.817	3.984	4.399	4.967
1998-10-16	3.865	4.042	4.444	4.978
1998-10-19	3.889	4.069	4.471	4.983
1998-10-20	3.988	4.156	4.575	5.069
1998-10-21	4.055	4.17	4.571	5.071
1998-10-22	4.139	4.226	4.615	5.137
1998-10-23	4.179	4.302	4.703	5.178
1998-10-26	4.187	4.273	4.671	5.107
1998-10-27	4.093	4.198	4.604	5.089
1998-10-28	4.067	4.145	4.557	5.12
1998-10-29	3.996	4.116	4.499	5.078
1998-10-30	4.12	4.231	4.605	5.157
1998-11-02	4.277	4.402	4.764	5.244
1998-11-03	4.236	4.365	4.736	5.215
1998-11-04	4.444	4.48	4.885	5.325
1998-11-05	4.487	4.488	4.848	5.355
1998-11-06	4.589	4.591	4.94	5.387
1998-11-09	4.556	4.538	4.86	5.289
1998-11-10	4.499	4.499	4.826	5.289
1998-11-11	4.499	4.502	4.824	5.288
1998-11-12	4.467	4.47	4.78	5.249
1998-11-13	4.51	4.502	4.81	5.25
1998-11-16	4.57	4.566	4.864	5.288
1998-11-17	4.562	4.567	4.872	5.294
1998-11-18	4.614	4.581	4.844	5.249
1998-11-19	4.658	4.624	4.848	5.243
1998-11-20	4.643	4.596	4.814	5.218
1998-11-23	4.67	4.625	4.854	5.252
1998-11-24	4.679	4.621	4.832	5.217
1998-11-25	4.646	4.629	4.832	5.187
1998-11-26	4.646	4.629	4.83	5.186
1998-11-27	4.621	4.593	4.808	5.159
1998-11-30	4.505	4.482	4.714	5.063
1998-12-01	4.439	4.415	4.649	5.036
1998-12-02	4.364	4.322	4.59	5.023
1998-12-03	4.306	4.262	4.539	5.003
1998-12-04	4.454	4.386	4.627	5.04
1998-12-07	4.52	4.444	4.664	5.034
1998-12-08	4.428	4.379	4.593	4.993
1998-12-09	4.42	4.362	4.568	4.982
1998-12-10	4.386	4.319	4.523	4.955
1998-12-11	4.452	4.39	4.615	5.024
1998-12-14	4.401	4.33	4.572	4.99
1998-12-15	4.46	4.394	4.621	5.025
1998-12-16	4.333	4.29	4.54	4.994
1998-12-17	4.425	4.355	4.577	5.012
1998-12-18	4.45	4.362	4.562	4.998
1998-12-21	4.534	4.441	4.638	5.06
1998-12-22	4.577	4.506	4.7	5.138
1998-12-23	4.696	4.637	4.797	5.177
1998-12-24	4.757	4.711	4.85	5.213
1998-12-25	4.765	4.711	4.848	5.216
1998-12-28	4.697	4.631	4.753	5.152
1998-12-29	4.645	4.565	4.678	5.1
1998-12-30	4.538	4.533	4.642	5.087
1998-12-31	4.529	4.54	4.648	5.095
1999-01-01	4.554	4.54	4.654	5.095
1999-01-04	4.562	4.555	4.675	5.151
1999-01-05	4.629	4.625	4.743	5.208
1999-01-06	4.579	4.566	4.707	5.163
1999-01-07	4.629	4.625	4.771	5.224
1999-01-08	4.721	4.732	4.87	5.273
1999-01-11	4.772	4.788	4.925	5.306
1999-01-12	4.654	4.666	4.816	5.22
1999-01-13	4.553	4.556	4.705	5.132
1999-01-14	4.443	4.458	4.61	5.057
1999-01-15	4.56	4.553	4.685	5.107
1999-01-18	4.56	4.554	4.673	5.115
1999-01-19	4.628	4.609	4.713	5.149
1999-01-20	4.637	4.642	4.747	5.168
1999-01-21	4.594	4.561	4.679	5.131
1999-01-22	4.551	4.517	4.623	5.082
1999-01-25	4.585	4.547	4.661	5.116
1999-01-26	4.619	4.577	4.693	5.129
1999-01-27	4.593	4.555	4.673	5.127
1999-01-28	4.558	4.555	4.659	5.107
1999-01-29	4.57	4.548	4.651	5.086
1999-02-01	4.645	4.641	4.753	5.183
1999-02-02	4.704	4.701	4.798	5.239
1999-02-03	4.704	4.731	4.826	5.254
1999-02-04	4.754	4.795	4.877	5.288
1999-02-05	4.797	4.863	4.941	5.349
1999-02-08	4.78	4.845	4.92	5.341
1999-02-09	4.747	4.8	4.881	5.302
1999-02-10	4.789	4.818	4.93	5.366
1999-02-11	4.815	4.841	4.92	5.366
1999-02-12	4.91	4.963	5.053	5.422
1999-02-15	4.911	4.984	5.059	5.427
1999-02-16	4.894	4.938	5.013	5.341
1999-02-17	4.868	4.898	4.97	5.308
1999-02-18	4.929	4.97	5.053	5.378
1999-02-19	4.948	4.992	5.074	5.387
1999-02-22	4.888	4.938	5.014	5.355
1999-02-23	5	5.042	5.11	5.43
1999-02-24	5.07	5.119	5.175	5.508
1999-02-25	5.184	5.287	5.349	5.653
1999-02-26	5.138	5.221	5.287	5.576
1999-03-01	5.196	5.31	5.39	5.67
1999-03-02	5.129	5.233	5.32	5.614
1999-03-03	5.171	5.288	5.384	5.696
1999-03-04	5.197	5.314	5.419	5.701
1999-03-05	5.113	5.223	5.314	5.596
1999-03-08	5.088	5.186	5.263	5.588
1999-03-09	5.004	5.095	5.172	5.531
1999-03-10	5.029	5.124	5.191	5.555
1999-03-11	5.037	5.125	5.2	5.563
1999-03-12	4.986	5.056	5.147	5.526
1999-03-15	4.986	5.063	5.147	5.521
1999-03-16	4.961	5.023	5.107	5.476
1999-03-17	4.986	5.041	5.122	5.507
1999-03-18	4.969	5.012	5.103	5.488
1999-03-19	5.028	5.082	5.184	5.56
1999-03-22	5.054	5.115	5.199	5.568
1999-03-23	4.977	5.046	5.156	5.541
1999-03-24	4.985	5.057	5.156	5.531
1999-03-25	5.021	5.101	5.214	5.585
1999-03-26	4.979	5.076	5.199	5.589
1999-03-29	5.004	5.128	5.259	5.64
1999-03-30	4.954	5.054	5.191	5.58
1999-03-31	4.987	5.102	5.242	5.625
1999-04-01	5.004	5.143	5.279	5.671
1999-04-02	4.946	5.055	5.187	5.596
1999-04-05	4.937	5.048	5.19	5.588
1999-04-06	4.904	4.992	5.124	5.519
1999-04-07	4.904	5.014	5.122	5.503
1999-04-08	4.862	4.937	5.036	5.443
1999-04-09	4.87	4.956	5.053	5.46
1999-04-12	4.904	4.963	5.051	5.452
1999-04-13	4.921	5.004	5.103	5.49
1999-04-14	4.938	5.03	5.127	5.507
1999-04-15	4.955	5.064	5.169	5.526
1999-04-16	4.997	5.112	5.221	5.573
1999-04-19	4.929	5.044	5.149	5.519
1999-04-20	4.929	5.035	5.136	5.507
1999-04-21	4.989	5.079	5.181	5.524
1999-04-22	5.023	5.132	5.247	5.603
1999-04-23	5.032	5.136	5.252	5.597
1999-04-26	5.007	5.106	5.222	5.575
1999-04-27	4.998	5.095	5.205	5.538
1999-04-28	5.033	5.14	5.263	5.583
1999-04-29	4.954	5.077	5.216	5.53
1999-04-30	5.054	5.213	5.348	5.662
1999-05-03	5.058	5.215	5.359	5.655
1999-05-04	5.088	5.255	5.405	5.713
1999-05-05	5.088	5.247	5.394	5.706
1999-05-06	5.172	5.358	5.511	5.791
1999-05-07	5.172	5.374	5.542	5.813
1999-05-10	5.139	5.359	5.534	5.79
1999-05-11	5.173	5.413	5.578	5.835
1999-05-12	5.173	5.375	5.57	5.828
1999-05-13	5.113	5.288	5.412	5.75
1999-05-14	5.293	5.498	5.628	5.922
1999-05-17	5.267	5.502	5.636	5.892
1999-05-18	5.345	5.564	5.661	5.89
1999-05-19	5.337	5.531	5.595	5.803
1999-05-20	5.337	5.528	5.591	5.827
1999-05-21	5.261	5.426	5.504	5.751
1999-05-24	5.244	5.415	5.479	5.757
1999-05-25	5.261	5.408	5.473	5.748
1999-05-26	5.339	5.506	5.551	5.804
1999-05-27	5.43	5.594	5.626	5.852
1999-05-28	5.413	5.58	5.62	5.828
1999-05-31	5.413	5.584	5.622	5.828
1999-06-01	5.523	5.721	5.758	5.924
1999-06-02	5.523	5.721	5.781	5.934
1999-06-03	5.531	5.736	5.803	5.963
1999-06-04	5.541	5.733	5.807	5.963
1999-06-07	5.541	5.714	5.792	5.966
1999-06-08	5.558	5.726	5.824	5.994
1999-06-09	5.61	5.797	5.888	6.026
1999-06-10	5.653	5.846	5.931	6.063
1999-06-11	5.697	5.914	6.033	6.159
1999-06-14	5.646	5.866	5.966	6.1
1999-06-15	5.638	5.862	5.977	6.111
1999-06-16	5.578	5.802	5.925	6.066
1999-06-17	5.484	5.664	5.788	5.963
1999-06-18	5.553	5.728	5.827	5.972
1999-06-21	5.588	5.785	5.885	6.019
1999-06-22	5.632	5.819	5.923	6.057
1999-06-23	5.711	5.91	6.029	6.147
1999-06-24	5.717	5.902	6.029	6.161
1999-06-25	5.721	5.892	6.014	6.15
1999-06-28	5.671	5.828	5.943	6.094
1999-06-29	5.679	5.813	5.926	6.068
1999-06-30	5.512	5.646	5.78	5.963
1999-07-01	5.578	5.708	5.84	6.011
1999-07-02	5.577	5.694	5.828	5.998
1999-07-05	5.568	5.694	5.819	5.996
1999-07-06	5.601	5.743	5.868	6.037
1999-07-07	5.61	5.751	5.892	6.048
1999-07-08	5.559	5.679	5.826	5.991
1999-07-09	5.575	5.691	5.826	5.999
1999-07-12	5.507	5.593	5.726	5.907
1999-07-13	5.489	5.582	5.705	5.91
1999-07-14	5.531	5.616	5.732	5.914
1999-07-15	5.531	5.613	5.724	5.918
1999-07-16	5.461	5.549	5.667	5.884
1999-07-19	5.444	5.542	5.662	5.901
1999-07-20	5.401	5.515	5.633	5.886
1999-07-21	5.417	5.523	5.656	5.904
1999-07-22	5.511	5.64	5.779	5.971
1999-07-23	5.553	5.69	5.835	6.025
1999-07-26	5.561	5.702	5.842	6.028
1999-07-27	5.544	5.683	5.807	6.01
1999-07-28	5.552	5.679	5.795	6.009
1999-07-29	5.609	5.767	5.872	6.071
1999-07-30	5.622	5.791	5.903	6.103
1999-08-02	5.647	5.814	5.916	6.121
1999-08-03	5.655	5.838	5.957	6.164
1999-08-04	5.613	5.815	5.938	6.107
1999-08-05	5.521	5.723	5.86	6.039
1999-08-06	5.681	5.913	6.038	6.176
1999-08-09	5.775	6.006	6.129	6.233
1999-08-10	5.775	6.026	6.149	6.242
1999-08-11	5.725	5.945	6.092	6.207
1999-08-12	5.759	5.973	6.082	6.277
1999-08-13	5.708	5.86	5.979	6.103
1999-08-16	5.717	5.856	5.964	6.087
1999-08-17	5.666	5.797	5.881	6.008
